idx,cluster
2467,3
2468,0
2469,0
2470,0
2472,0
2473,0
2474,3
2475,0
2476,0
2479,0
2480,0
2481,0
2483,2
2485,0
2487,0
2488,0
2491,0
2493,0
2494,3
2495,0
2498,0
2499,3
2501,2
2502,0
2503,0
2504,0
2505,0
2506,0
2507,0
2508,0
2512,0
2515,2
2516,2
2517,2
2519,0
2520,3
2521,0
2522,1
2524,3
2529,0
2531,0
2532,0
2533,2
2536,3
2537,0
2539,2
2542,0
2543,0
2545,2
2546,0
2547,2
2549,0
2550,3
2552,2
2553,0
2557,3
2558,2
2560,0
2562,0
2563,0
2564,3
2568,0
2569,2
2571,3
2572,3
2573,0
2574,0
2577,0
2578,0
2580,0
2582,3
2584,0
2585,2
2586,0
2593,0
2594,0
2595,0
2599,3
2600,0
2603,0
2606,0
2608,0
2609,0
2610,0
2611,0
2613,0
2614,0
2615,0
2616,0
2620,0
2623,0
2624,0
2627,3
2628,0
2629,0
2630,0
2631,3
2633,0
2634,0
2636,0
2637,0
2638,3
2640,0
2641,0
2642,0
2643,0
2645,0
2646,0
2647,0
2648,0
2649,0
2650,0
2651,0
2652,3
2656,0
2657,0
2658,0
2659,2
2660,0
2661,2
2662,0
2663,0
2665,3
2666,2
2667,2
2670,0
2671,3
2674,0
2677,0
2678,0
2680,0
2682,0
2691,0
2693,3
2694,0
2697,0
2700,0
2701,3
2702,0
2703,0
2704,0
2706,3
2708,0
2709,3
2710,0
2711,3
2713,0
2714,3
2716,0
2717,2
2718,0
2719,0
2721,3
2723,0
2724,3
2725,3
2726,0
2727,3
2730,1
2731,2
2732,0
2734,0
2736,0
2739,2
2742,2
2745,0
2748,0
2749,0
2752,2
2753,0
2756,0
2757,3
2758,0
2760,2
2764,0
2765,0
2766,0
2769,0
2770,0
2771,0
2772,0
2773,0
2774,0
2775,3
2776,2
2778,0
2779,0
2782,3
2784,0
2786,0
2787,0
2788,0
2789,0
2792,0
2793,0
2794,0
2796,0
2797,0
2798,0
2799,3
2800,3
2801,0
2802,0
2804,0
2806,3
2807,0
2808,2
2811,0
2814,0
2818,0
2820,2
2824,2
2825,3
2827,0
2829,3
2832,0
2835,0
2836,3
2838,2
2839,0
2840,0
2843,0
2844,0
2845,0
2847,2
2849,0
2852,0
2855,0
2856,0
2857,0
2858,0
2859,0
2860,3
2862,2
2863,0
2864,0
2866,0
2869,0
2870,0
2871,0
2875,0
2876,0
2877,0
2880,0
2881,3
2882,0
2883,0
2884,3
2885,0
2886,0
2887,0
2888,0
2890,0
2891,0
2892,0
2893,0
2894,3
2896,0
2898,3
2901,0
2903,0
2904,0
2906,0
2907,0
2908,3
2909,0
2910,3
2914,3
2915,0
2916,0
2917,2
2919,0
2920,2
2924,0
2925,0
2926,3
2927,0
2932,0
2933,3
2935,2
2936,3
2939,0
2941,0
2942,0
2943,0
2946,0
2947,3
2948,3
2950,0
2951,0
2952,0
2953,0
2954,0
2956,0
2957,0
2959,0
2960,0
2961,0
2962,3
2963,0
2968,0
2969,0
2970,0
2971,3
2972,0
2973,3
2974,0
2975,2
2976,0
2983,0
2984,0
2985,0
2986,3
2992,3
2993,3
3000,0
3005,0
3006,0
3009,0
3011,0
3012,0
3016,0
3019,0
3020,0
3022,0
3023,0
3025,0
3026,0
3027,0
3028,3
3034,3
3039,0
3040,0
3041,0
3043,0
3047,0
3052,0
3055,0
3057,2
3059,0
3060,3
3061,0
3062,0
3066,0
3068,3
3069,0
3070,0
3071,0
3072,0
3073,0
3074,0
3075,0
3076,3
3078,0
3080,3
3083,0
3084,0
3085,0
3087,3
3088,0
3091,0
3092,0
3093,0
3095,0
3096,0
3100,0
3102,0
3103,0
3104,0
3105,0
3109,0
3110,0
3112,0
3113,0
3116,0
3118,0
3119,0
3120,0
3124,0
3125,0
3126,0
3127,0
3130,0
3131,0
3134,0
3138,0
3140,3
3144,0
3145,3
3149,3
3152,0
3154,3
3155,3
3156,0
3157,3
3160,0
3161,3
3164,0
3165,0
3166,0
3170,0
3172,3
3173,0
3177,3
3178,0
3180,0
3181,0
3183,0
3185,0
3186,0
3188,0
3191,3
3194,3
3195,3
3196,0
3197,3
3199,0
3200,0
3201,0
3205,0
3206,3
3209,0
3211,0
3212,3
3217,0
3219,0
3220,0
3221,3
3222,0
3223,3
3224,0
3225,3
3226,3
3227,3
3229,3
3231,0
3234,2
3236,3
3238,0
3239,2
3241,0
3242,0
3245,0
3250,0
3253,0
3254,0
3257,2
3258,0
3261,0
3262,0
3264,0
3265,0
3269,0
3270,3
3271,0
3272,3
3275,0
3276,0
3277,0
3278,0
3279,0
3280,0
3282,0
3283,0
3284,0
3285,3
3287,0
3288,0
3289,0
3292,3
3293,0
3294,0
3295,0
3297,0
3298,0
3299,0
3301,0
3302,0
3304,0
3307,0
3308,0
3310,0
3311,0
3313,0
3314,0
3315,0
3316,0
3319,0
3321,0
3322,0
3323,0
3325,0
3326,0
3328,0
3330,0
3332,0
3334,2
3337,1
3338,0
3339,2
3340,0
3341,2
3344,0
3347,0
3348,0
3352,0
3357,0
3358,0
3359,0
3362,0
3363,0
3365,0
3366,0
3367,3
3368,0
3369,0
3370,0
3373,0
3374,3
3375,0
3376,0
3377,0
3378,0
3379,0
3380,0
3381,0
3382,0
3384,3
3385,0
3387,0
3388,0
3390,0
3391,0
3392,0
3393,0
3394,0
3396,3
3398,0
3406,0
3407,0
3408,0
3409,0
3410,0
