idx,cluster
3352,0
3359,0
3361,0
3370,0
3372,0
3373,0
3382,0
3385,0
3399,0
3412,0
3416,0
3417,0
3424,0
3437,0
3439,3
3445,3
3460,0
3463,0
3477,0
3485,0
3494,0
3500,0
3505,0
3509,0
3516,0
3518,0
3522,0
3523,0
3545,0
3553,0
3579,0
3584,0
3591,0
3603,0
3606,0
3607,0
3616,0
3617,0
3618,0
3623,0
3650,0
3667,0
3668,0
3672,0
3689,0
3707,0
3714,0
3715,0
3722,0
3724,0
3725,0
3733,0
3740,0
3749,0
3755,0
3756,0
3758,0
3764,0
3774,0
3795,0
3799,0
3804,0
3816,0
3819,0
3826,0
3828,0
3830,0
3833,0
3836,0
3842,0
3848,0
3849,0
3851,0
3854,0
3856,0
3857,0
3873,0
3882,0
3884,0
3901,0
3912,0
3920,0
3940,3
3941,0
3942,0
3943,0
3945,0
3962,0
3965,0
3966,0
3972,0
3976,0
3982,0
3988,0
3993,0
4004,0
4012,0
4013,0
4033,0
4042,0
4061,0
4071,0
4072,0
4077,0
4078,0
4093,0
4099,0
4111,0
4114,0
4117,0
4124,0
4129,0
4135,0
4143,0
4146,0
4155,0
4161,0
4176,0
4187,0
4189,0
4193,0
4215,0
4220,0
4230,0
4233,0
4256,0
4258,0
4275,0
4277,0
4312,0
4315,0
4316,0
4326,0
4327,0
4339,0
4344,0
4349,0
4351,0
4353,0
4388,0
4395,0
4401,0
4402,0
4408,0
4425,0
4450,0
4460,0
4465,0
4487,0
4499,0
4535,3
4546,0
4549,0
4554,0
4557,0
4563,0
4565,0
4599,0
4620,0
4621,0
4623,0
4638,0
4654,0
4664,0
4670,0
4701,0
4708,0
4727,0
4734,0
4769,0
4772,0
4778,0
4798,0
