idx,cluster
2250,1
2255,1
2260,1
2269,1
2275,1
2277,2
2280,2
2282,2
2291,1
2295,1
2304,1
2307,2
2313,0
2318,2
2323,1
2324,1
2329,1
2336,1
2342,1
2346,1
2349,1
2360,1
2371,2
2378,2
2380,1
2384,0
2388,1
2393,1
2398,1
2412,1
2413,1
2424,1
2428,2
2435,2
2440,1
2448,2
2467,2
2470,1
2471,0
2478,1
2495,2
2502,1
2507,1
2510,2
2543,1
2545,2
2546,1
2548,1
2553,1
2558,0
2569,2
2582,2
2583,2
2587,1
2593,1
2596,1
2597,1
2607,0
2609,1
2616,2
2623,1
2625,1
2632,1
2635,1
2640,1
2642,1
2647,1
2649,1
2657,1
2670,1
2722,2
2731,0
2736,1
2750,1
2762,1
2767,1
2774,1
2775,1
2783,1
2790,2
2792,1
2793,1
2799,2
2801,1
2804,1
2818,1
2820,2
2822,0
2828,1
2839,2
2853,1
2858,1
2878,1
2885,1
2888,1
2905,0
2915,1
2921,1
2931,1
2932,1
2941,1
2948,1
2957,1
2958,1
2959,1
2961,1
2977,2
2982,1
3008,1
3012,1
3033,1
3035,1
3040,1
3045,1
3048,1
3050,1
3052,1
3062,1
3073,1
3074,1
3088,1
3090,1
3091,1
3093,1
3101,1
3106,1
3111,1
3112,1
3123,1
3144,1
3148,2
3165,1
3173,2
3180,1
3197,1
3199,1
3207,2
3232,3
3234,0
3239,1
3242,1
3244,1
3255,1
3257,2
3259,1
3260,1
3273,1
3275,1
3286,1
3291,1
3293,1
3294,1
3297,1
3303,1
3306,1
3309,1
3316,1
3318,1
3322,1
3326,1
3332,1
3337,3
3348,1
3349,1
3352,1
3357,1
3358,1
3359,1
3372,1
3378,1
3391,1
3397,1
3399,1
3400,1
3409,1
3412,1
3416,1
3417,1
3420,1
3425,1
3431,1
3447,1
3450,2
3454,0
3463,1
3467,1
3470,1
3477,1
3488,1
3492,1
3504,1
3506,1
3507,1
3518,1
3526,2
3537,1
3541,1
3548,1
3553,1
3567,1
3591,1
3594,1
3603,1
3615,1
3634,1
3636,1
3637,1
3639,1
3640,1
3643,1
3644,1
3658,1
3665,1
3685,1
3694,1
3699,2
3700,1
3701,1
3709,1
3714,1
3716,1
3725,1
3726,1
3727,1
3734,1
3760,1
3765,1
3766,1
3772,1
3784,1
3785,1
3789,1
3790,1
3799,1
3817,1
3819,1
3828,1
3831,2
3833,1
3834,1
3839,2
3849,1
3850,1
3851,1
3859,1
3866,0
3869,1
3873,1
3880,1
3887,0
3905,1
3912,1
3930,1
3936,1
3966,1
3972,1
3976,1
4022,1
4040,1
4041,1
4063,1
4065,1
4076,2
4079,1
4090,1
4098,1
4099,1
