idx,x,y
2035,9.86407,12.529038
2038,11.667577,10.641313
2040,6.23955,10.650739
2043,8.63586,9.24103
2046,5.689742,11.064531
2047,3.8552985,13.338209
2048,10.348135,12.643824
2050,7.2599835,9.912285
2052,11.698208,10.198882
2056,7.9820457,9.614066
2057,11.004586,10.581387
2060,9.923193,9.255781
2063,10.872954,10.466886
2066,11.532764,10.159523
2074,8.607478,9.245981
2076,6.0962143,10.829572
2080,9.670972,7.5529284
2084,8.556254,11.228821
2088,5.655984,10.267086
2091,10.635811,5.475775
2094,9.157016,7.752229
2096,10.396858,5.3968906
2111,9.144106,11.839467
2117,5.410796,12.157943
2118,7.5613713,10.14082
2120,9.733048,7.4372053
2123,10.553261,5.8356013
2124,9.808575,10.400762
2125,6.1363783,11.146734
2128,10.436553,11.333755
2130,9.24201,10.097177
2137,7.32036,10.017935
2138,11.304586,11.27072
2143,7.122131,9.669895
2146,7.2584095,12.692501
2147,10.198559,10.33798
2149,5.294622,12.192273
2150,6.610635,11.364319
2151,9.71276,9.130686
2154,9.792046,10.16961
2156,7.2514586,12.986038
2157,7.703249,10.09077
2160,6.6905785,12.655282
2163,6.063515,11.310925
2166,9.758107,11.2205515
2169,9.7892065,10.701209
2170,11.028181,6.2857676
2180,7.1486635,10.051137
2181,10.626503,7.024517
2187,9.767395,7.501246
2188,6.075149,12.079839
2195,5.8405685,12.193653
2196,8.0899935,12.530708
2198,7.852031,9.925772
2200,8.027467,9.732163
2201,8.834746,13.538807
2203,6.927252,11.274934
2205,7.166412,11.42393
2207,9.8082905,10.920995
2212,9.671473,9.380129
2218,9.748563,11.093292
2229,9.01377,10.09065
2234,7.9212337,10.39167
2235,8.692898,11.005766
2237,4.5563536,12.829642
2239,6.759408,11.374535
2240,10.217533,9.089548
2244,5.363182,12.042812
2250,9.184136,11.939249
2253,10.2936125,7.5736537
2255,10.979289,11.915039
2260,7.5548124,12.264551
2264,5.6753855,11.02565
2265,6.4781065,11.358149
2267,8.194297,10.848645
2269,7.125532,11.583729
2274,7.6515303,10.072685
2275,9.524363,9.805294
2277,11.718598,10.222411
2283,6.236943,13.115448
2284,10.806541,5.3454747
2286,5.862424,12.0418215
2291,9.901247,11.211097
2304,10.752811,11.509198
2306,7.85104,9.795515
2317,9.5583515,10.109523
2318,9.337783,7.9188733
2320,5.7639713,11.084114
2327,10.851862,6.818849
2332,11.522352,10.06002
2336,9.969639,10.138244
2346,9.859316,11.318008
2348,11.08216,6.597086
2358,9.796787,11.389938
2359,9.703119,11.364991
2371,9.8701,9.043199
2381,8.774885,12.337288
2384,12.021703,10.103266
2385,10.456448,11.660085
2388,5.2457337,12.08586
2391,10.386836,9.695176
2398,8.210891,9.319427
2400,7.765711,9.4875345
2401,10.708908,12.262138
2402,8.686813,10.115741
2403,10.734878,5.408841
2405,7.8883195,9.684839
2409,8.373242,10.193474
2412,9.771914,10.063238
2417,9.484488,8.985543
2424,11.212938,11.293364
2425,5.2085223,12.285176
2428,11.39548,9.987214
2435,10.8656225,10.285198
2438,9.872453,6.723911
2439,6.555659,11.463061
2440,8.415927,12.590648
2441,10.494619,9.669162
2442,11.692519,10.403131
2445,5.0692425,13.376681
2460,5.633621,12.581779
2468,5.7604914,12.206493
2470,10.2649765,11.931936
2484,8.684029,11.3426485
2486,10.230722,12.654919
2495,8.754528,9.219818
2502,9.92524,11.239232
2507,6.5841994,13.363638
2521,0.93346226,13.882262
2522,10.848804,4.652912
2533,8.317868,9.237942
2534,5.849624,12.339076
2539,9.386803,8.987108
2545,10.083484,8.181919
2546,10.053219,11.8406515
2553,9.833244,10.453573
2555,5.314295,12.083562
2558,11.126532,5.864238
2561,8.695233,9.16331
2565,9.320151,12.035844
2567,4.3248205,13.94436
2568,8.296033,11.21962
2569,9.768398,7.4326615
2573,6.535082,13.81044
2575,5.6064415,12.439449
2578,5.4620104,11.956135
2583,9.5967655,8.876704
2584,10.21696,12.04198
2585,9.933668,7.214747
2586,10.464542,11.42666
2587,7.843206,10.294508
2588,10.419771,9.500943
2596,6.9154205,13.580103
2597,8.425675,13.435458
2609,10.842191,11.390503
2610,8.492245,12.594664
2622,5.435566,11.448255
2626,6.7334776,11.735016
2627,9.7126665,7.2813716
2632,10.045834,11.284265
2635,9.989231,10.912322
2636,7.02844,12.993287
2639,1.5950453,14.175347
2642,8.308902,12.731416
2643,1.2190212,13.884115
2644,1.6657552,13.883029
2646,5.2640853,12.324518
2647,7.8471236,11.092661
2649,5.237443,12.262442
2654,9.670075,8.883071
2657,0.96728975,13.873281
2667,9.066511,7.3224597
2670,4.4760246,12.926042
2675,9.193128,7.7286377
2676,6.2784576,11.308435
2685,10.553758,12.158175
2686,5.559801,14.070691
2688,8.030403,11.073882
2692,6.472943,13.975082
2702,6.539429,13.339304
2704,9.011921,13.224509
2705,4.6290092,14.062511
2723,9.534431,12.895385
2726,9.374899,9.036868
2728,5.247602,11.731761
2730,10.892394,5.0399427
2733,6.6069627,11.206958
2742,11.104371,6.8493376
2743,10.969353,6.4354944
2747,6.975827,13.763851
2750,5.6972637,12.783377
2751,9.817486,7.3394895
2760,11.015048,6.119335
2762,8.153636,12.94713
2764,8.820958,13.418719
2767,7.2588763,13.876083
2773,7.7971416,10.396533
2780,5.2703476,12.172485
2783,8.408296,9.466891
2790,9.954291,8.937673
2793,10.073619,11.631106
2794,11.081131,11.858184
2795,6.6474667,12.22237
2803,9.138544,8.995361
2808,9.71338,5.2730327
2809,9.815041,5.171173
2815,9.97591,10.066313
2817,9.994905,10.111778
2818,9.9916315,10.189659
2819,9.789063,10.094836
2824,11.093347,6.7667427
2830,8.312862,11.189338
2831,5.9309273,12.467887
2832,6.271372,11.452313
2842,8.347306,12.825293
2845,11.422202,11.1452675
2850,8.018946,14.117186
2853,8.317391,9.702457
2864,8.027385,11.255734
2865,9.3570595,9.026545
2868,6.7735615,13.354254
2874,10.624464,12.17577
2878,8.9340515,13.466039
2879,8.587801,12.608067
2883,8.56578,10.373938
2888,1.0332929,13.901595
2891,7.1650205,14.089492
2893,11.094648,11.169084
2896,3.1003447,13.699395
2897,8.248294,13.761775
2905,11.107304,6.206861
2915,1.0908866,13.827487
2924,8.254169,9.755341
2927,8.231652,10.242067
2932,6.922051,13.670737
2941,8.800119,11.605925
2952,7.128795,13.372153
2957,10.342031,12.560308
2958,8.006801,9.627816
2959,1.0738915,13.933504
2961,11.184263,11.721568
2964,7.187683,12.352603
2976,10.151151,12.118973
2977,9.050885,8.631174
2980,10.238959,7.7828827
2982,7.946365,9.574966
2983,6.44614,11.276933
2988,7.9073415,9.481622
2990,8.050218,10.15768
2996,8.17119,10.022809
2997,8.291022,9.458246
2998,8.161264,10.094289
3000,8.33538,9.31129
3002,10.201559,12.046517
3006,8.550808,12.581821
3007,10.404056,11.349814
3009,5.275734,13.83076
3014,8.891518,11.555519
3017,6.4804754,12.977721
3018,7.8106785,10.54321
3020,10.921711,12.038442
3021,10.243898,12.603339
3031,8.092418,10.218203
3033,6.5903053,10.5860615
3040,8.128413,13.223833
3042,9.368251,9.175771
3048,6.8958416,11.315742
3050,10.413557,11.385836
3052,8.652474,13.613255
3058,6.990981,13.60424
3060,11.500121,10.708557
3073,6.8264327,12.567827
3074,7.4495316,14.188138
3077,8.070139,14.135437
3081,5.7421875,12.533518
3082,11.022798,11.646066
3085,8.554182,13.363758
3086,6.7880874,12.604943
3088,9.622859,10.749639
3090,6.9147067,14.339216
3091,8.766311,11.435041
3093,9.119334,13.150125
3098,10.079406,12.522214
3101,1.4857855,14.250529
3104,11.148987,11.617177
3108,8.332478,13.465403
3109,6.1989,14.659928
3120,10.352709,12.233776
3123,10.110009,11.95263
3124,6.4989967,13.842309
3126,7.1731024,12.874947
3128,11.057968,11.838328
3133,4.2111187,13.846734
3137,6.6690197,12.665958
3143,9.473086,8.149852
3146,5.319015,12.031958
3151,7.0077734,14.191839
3153,6.366001,13.081118
3158,11.0727,5.549095
3162,9.393494,7.9460263
3167,8.097527,10.24214
3169,10.9576,6.5696054
3172,11.456884,11.059653
3173,10.665588,10.237402
3175,5.149181,13.857912
3180,11.006036,11.403901
3192,11.097573,11.635678
3199,8.993471,13.3524275
3204,6.900874,14.191071
3207,5.7321615,8.461977
3209,6.7875185,13.097626
3220,7.4358406,12.5582075
3225,11.418323,11.099293
3232,10.827804,4.47373
3234,11.078158,5.7820916
3240,10.589648,7.2840705
3244,10.199532,12.625004
3246,5.560699,13.881835
3251,11.589323,9.944812
3252,10.176171,11.127703
3257,10.835537,6.947885
3260,10.921251,11.523277
3273,1.4612149,14.237736
3274,5.8674994,14.614834
3275,9.322403,13.007663
3284,6.9907923,12.827595
3291,6.6710196,13.306543
3293,9.63409,12.699221
3297,6.9252276,11.4754715
3299,4.233307,13.28228
3303,8.750401,12.754252
3306,3.967283,13.138267
3309,1.645257,13.880449
3316,9.297856,12.3928385
3322,1.4869088,14.238461
3323,7.315208,14.028865
3329,6.6029153,13.906251
3330,1.2359375,13.794396
3331,9.949127,9.078469
3332,8.861868,11.527916
3333,4.0271044,13.1592
3336,9.454435,8.06313
3342,5.3450427,13.725188
3343,9.356979,7.9214077
3349,8.943182,10.468946
3351,9.457235,8.038549
3359,8.2070265,13.3510475
3361,4.0870895,13.946761
3372,6.4081745,14.314426
3380,9.453397,10.727335
3397,9.793563,12.621035
3399,8.981887,10.412656
3400,1.9111348,13.848834
3401,5.2615643,13.974681
3409,6.8860254,13.470286
3412,8.960064,13.034555
3413,7.96972,10.627411
3423,9.196478,12.1740465
3425,8.716207,13.065313
3427,11.576061,10.845684
3428,4.15738,13.880642
3431,8.954369,10.928809
3433,10.598217,11.144989
3437,9.05964,13.022738
3439,11.072962,5.591795
3454,11.122382,5.887837
3455,5.926029,13.275468
3467,6.8696876,12.889175
3469,6.5563097,12.881056
3474,8.369667,11.7216215
3477,8.5152025,11.493421
3486,8.109747,13.619571
3488,7.967111,13.462632
3489,6.106291,14.646196
3492,9.615135,12.033724
3504,7.9091997,14.154215
3505,7.1349087,12.975584
3506,5.7813005,14.250996
3507,6.639213,13.286222
3509,5.7220035,13.8236
3516,11.5194025,10.901511
3517,6.2679853,14.212674
3518,1.1181915,13.932522
3524,1.692379,13.827881
3537,9.3759575,12.909131
3541,1.5674257,14.151755
3545,6.878837,12.999203
3548,8.874341,11.549288
3549,7.321713,13.802287
3554,10.022213,8.3307495
3556,10.995071,6.554647
3558,8.245879,9.852885
3561,8.3584175,11.463413
3566,5.6535387,12.683801
3569,5.666941,12.977832
3572,5.6819077,13.020051
3573,11.1264925,5.700743
3586,8.126801,10.254253
3587,10.09724,12.547286
3591,8.465225,13.182443
3592,6.7037735,12.48932
3595,5.43785,13.590847
3600,6.234802,13.659784
3603,10.203288,12.377853
3604,5.6240363,12.966987
3606,9.433647,9.001566
3617,4.9386325,13.871208
3618,11.079939,11.552886
3623,8.01458,13.5398655
3634,11.035788,11.836291
3635,8.658914,10.156327
3637,9.4425535,11.180565
3640,8.361287,10.674465
3644,6.932612,12.96052
3652,4.3432016,13.283208
3653,8.290841,9.437425
3655,3.3766544,13.734409
3656,4.35807,13.898753
3657,1.2408338,13.858072
3658,7.5772696,14.0441675
3665,4.9989176,13.963812
3666,5.212171,12.08428
3667,3.895864,13.23111
3668,11.246874,11.325777
3671,5.030535,13.719772
3676,8.88526,11.100332
3679,10.642967,10.876939
3680,9.972936,12.594662
3685,8.118677,10.249979
3700,9.396332,11.996869
3711,1.1429012,13.8967285
3714,1.1081239,13.899747
3717,7.3567023,12.452221
3718,11.549076,10.995882
3722,0.96228886,13.904045
3726,7.9657764,14.241954
3727,0.96385074,13.898886
3730,0.9691286,13.850247
3733,0.96683526,13.764232
3734,9.713478,12.068807
3746,5.7572675,12.72302
3749,8.39526,10.89254
